"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Slovakia"	703	2796.123	2764.244	2717.418	2647.478	2559.772	2456.891	2349.732	2245.805	2137.931	2022.632	1896.728	1770.326	1651.742	1546.723	1454.176	1377.391	1310.838	1239.646
"Ukraine"	804	24064.369	23206.147	22320.065	21410.955	20438.127	19508.869	18590.831	17700.298	16796.746	15939.318	15092.091	14341.958	13698.408	13121.828	12627.802	12178.667	11672.984	11191.818
"Channel Islands"	830	82.567	82.786	82.623	81.822	80.796	78.562	76.416	73.837	70.696	67.516	64.933	62.49	60.137	57.948	55.034	52.733	49.784	48.284
"Denmark"	208	2855.152	2883.209	2914.431	2929.611	2936.955	2918.145	2894.043	2860.516	2819.626	2787.45	2752.462	2711.164	2686.065	2634.849	2575.448	2530.936	2484.701	2427.019
"Estonia"	233	698.24	658.253	621.033	585.223	552.325	520.211	488.25	460.237	435.189	415.816	398.137	374.272	359.008	345.062	329.532	319.404	310.086	298.901
"Finland"	246	2794.418	2796.578	2784.177	2759.38	2712.489	2649.851	2579.217	2504.933	2439.17	2373.019	2313.413	2254.058	2173.788	2100.697	2032.317	1980.403	1911.066	1844.431
"Iceland"	352	164.405	166.669	168.248	168.918	169.301	168.14	165.393	162.122	158.265	154.015	150.171	145.173	139.984	134.014	128.579	122.096	116.754	111.863
"Ireland"	372	2348.368	2288.641	2216.785	2127.99	2038.073	1959.924	1896.465	1819.746	1731.622	1624.986	1539.704	1413.474	1305.409	1234.78	1170.85	1107.537	1059.496	1007.859
"Latvia"	428	1066.513	979.358	896.706	810.972	729.161	653.98	591.297	526.843	470.062	419.783	369.942	331	299.255	265.063	239.592	217.012	199.242	183.83
"Lithuania"	440	1553.165	1415.059	1278.96	1151.916	1023.716	905.815	798.457	695.971	603.678	527.844	458.471	392.524	336.758	288.532	258.275	221.888	199.652	182.047
"Norway"	578	2586.163	2712.409	2832.743	2945.049	3036.847	3106.285	3155.443	3202.206	3241.046	3252.045	3271.423	3258.232	3253.986	3239.052	3212.443	3164.633	3118.827	3053.001
"Sweden"	752	4892.609	4994.432	5075.979	5137.239	5159.435	5170.04	5174.559	5200.098	5222.636	5205.062	5174.6	5157.184	5147.224	5116.459	5104.085	5076.8	5043.758	5023.716
"United Kingdom"	826	32817.216	33339.468	33742.073	33919.654	33944.76	33849.726	33755.348	33504.016	33150.272	32719.339	32180.306	31667.216	31185.613	30742.863	30314.055	29899.233	29439.326	29038.083
"Albania"	8	1459.859	1397.198	1344.622	1277.465	1210.757	1143.415	1068.414	993.404	911.557	826.722	764.249	700.803	626.01	551.612	499.52	436.367	386.301	336.603
"Bosnia and Herzegovina"	70	1913.965	1764.65	1629.804	1498.266	1354.682	1235.826	1106.386	993.081	881.811	780.442	682.44	587.84	504.062	439.397	389.013	347.186	305.747	264.006
